Filename,Step,Element,X,Y,Z,Fx,Fy,Fz,SCF_Energy,ImaginaryFrequency,ErrorTermination
,57.0,O,-3.501028,1.323283,-0.709783,-5.75e-07,-3.54e-07,6.73e-07,,,
,57.0,C,-2.562336,2.127009,-0.040545,3.344e-06,3.434e-06,-2.948e-06,,,
,57.0,C,-2.064253,1.849268,1.230985,-1.831e-06,-3.68e-06,-1.782e-06,,,
,57.0,C,-1.202041,2.746957,1.83989,-8.4e-08,4.34e-07,3.523e-06,,,
,57.0,C,-0.838136,3.921547,1.201513,1.084e-06,2.657e-06,-1.973e-06,,,
,57.0,C,-1.343448,4.201352,-0.060509,-1.198e-06,-3.439e-06,-1.08e-06,,,
,57.0,C,-2.201039,3.312382,-0.682553,-3.92e-07,2.28e-07,4.256e-06,,,
,57.0,C,-2.215992,-0.768362,-0.619043,-2.08e-06,2.679e-06,-1.419e-06,,,
,57.0,C,2.771947,-1.164998,1.238725,-4.29e-06,2.166e-06,-1.127e-06,,,
,57.0,C,4.150194,-1.157986,1.914646,1.075e-06,-4.12e-07,-1.742e-06,,,
,57.0,C,1.614725,-1.167371,2.246155,1.827e-06,-8.54e-07,1.417e-06,,,
,57.0,H,5.188422,3.142375,-1.158624,4.04e-07,-1.194e-06,-4.51e-07,,,
,57.0,H,4.534132,2.706002,-2.727197,-1.268e-06,-1.04e-07,-3.44e-07,,,
,57.0,H,5.636103,1.606752,-1.899745,3.59e-07,4.54e-07,2.02e-07,,,
,57.0,H,2.756849,3.449988,-0.285374,-8.22e-07,-4.34e-07,-1.162e-06,,,
,57.0,H,2.052725,2.925798,-1.803679,-4.31e-07,-1.538e-06,-3.52e-07,,,
,57.0,H,1.636647,2.095731,-0.307593,-3.47e-07,2.21e-07,-1.793e-06,,,
,57.0,H,4.576013,-0.185712,-0.935822,4.69e-07,-7.45e-07,1.576e-06,,,
,57.0,H,1.577216,-0.028481,-0.204974,3.28e-07,-1.568e-06,1.1e-07,,,
,57.0,H,3.555614,-2.384543,-0.431688,-7.73e-07,-6.67e-07,5.5e-07,,,
,57.0,H,-0.817681,-3.271421,-1.686554,-7.3e-08,1.5e-07,5e-07,,,
,57.0,H,-0.926483,-3.845305,-0.023801,-1.1e-08,1.319e-06,4.48e-07,,,
,57.0,H,-3.370228,-3.887685,-0.009175,-6.95e-07,1.34e-07,-1.36e-07,,,
,57.0,H,-5.481637,-2.638808,0.230586,3.54e-07,-1.08e-07,6.2e-08,,,
,57.0,H,-5.506336,-0.17467,-0.062756,4.1e-08,-1.22e-07,-1.18e-07,,,
,57.0,H,-2.348546,0.937366,1.736924,-3.2e-08,4.67e-07,-2.57e-07,,,
,57.0,H,-0.81575,2.525372,2.827127,1.13e-07,-4e-09,-3.61e-07,,,
,57.0,H,-0.165947,4.617552,1.68505,9e-09,-3.22e-07,3.1e-07,,,
,57.0,H,-1.065711,5.119007,-0.564146,-3e-09,2.8e-07,3.71e-07,,,
,57.0,H,-2.60506,3.519819,-1.664366,-1.59e-07,2.4e-08,-3.45e-07,,,
,57.0,H,-1.302707,-0.242406,-0.860984,2.7e-08,-6.16e-07,-1.34e-07,,,
,57.0,H,4.242525,-2.009844,2.583023,-2.21e-07,-6.8e-08,-4.46e-07,,,
,57.0,H,4.276049,-0.252037,2.501545,2.73e-07,-1.82e-07,-1.65e-07,,,
,57.0,H,4.952213,-1.207907,1.186798,-6.71e-07,3.36e-07,2.31e-07,,,
,57.0,H,0.657438,-1.17934,1.737273,-2.84e-07,8.57e-07,-9.22e-07,,,
,57.0,H,1.675945,-2.03996,2.89105,2.08e-07,1.061e-06,1.364e-06,,,
,57.0,H,1.666753,-0.280486,2.871492,1.04e-07,-1.668e-06,3.93e-07,,,
,,,,,,,,,,,
phenothrin_rdkit_conf_4.log,27.0,C,4.491118,2.452055,-1.455764,-8.82e-07,-5.87e-07,-3.102e-06,-1096.95529178,0.0,False
,27.0,C,5.249592,1.363342,-0.702117,5.525e-06,2.681e-06,-3.401e-06,,,
,27.0,C,6.768432,1.523877,-0.740473,-1.697e-06,-1.883e-06,-2.542e-06,,,
,27.0,C,4.692686,0.355968,-0.061109,3.82e-07,3.436e-06,8.622e-06,,,
,27.0,C,3.219032,0.059421,0.048855,-3.459e-06,-4.483e-06,1.905e-06,,,
,27.0,C,2.750501,-1.300288,0.526118,9.228e-06,-5.723e-06,3.18e-07,,,
,27.0,C,1.638936,-2.060738,-0.19088,1.943e-06,8.33e-07,-2.016e-06,,,
,27.0,O,1.443718,-3.257992,-0.093444,-6.56e-07,-1.082e-06,6.45e-07,,,
,27.0,O,0.873836,-1.23032,-1.013809,4.116e-06,6.17e-07,-2.751e-06,,,
,27.0,C,-0.168609,-1.933037,-1.72517,-7.48e-07,-2.465e-06,2.16e-06,,,
,27.0,C,-1.464031,-2.04992,-0.906705,-5.633e-06,8.143e-06,-1.1271e-05,,,
,27.0,C,-1.771158,-3.221198,-0.224488,-7.759e-06,6.277e-06,1.224e-05,,,
,27.0,C,-2.943472,-3.312727,0.511225,1.0087e-05,-1.1923e-05,-1.36e-06,,,
,27.0,C,-3.813946,-2.239953,0.578976,-4.035e-06,2.841e-06,-1.2547e-05,,,
,27.0,C,-3.509461,-1.058456,-0.096789,-5.233e-06,8.55e-06,1.538e-05,,,
,27.0,O,-4.483845,-0.044848,-0.062403,-1.28e-07,-2.024e-06,-1.467e-06,,,
,27.0,C,-3.994941,1.271716,0.015972,-3.27e-07,1.4697e-05,-4.572e-06,,,
,27.0,C,-4.666422,2.236355,-0.733472,3.317e-06,-4.428e-06,1.2201e-05,,,
,27.0,C,-4.295964,3.566843,-0.637291,-1.883e-06,-1.0323e-05,-9.377e-06,,,
,27.0,C,-3.259083,3.945944,0.202086,-1.7e-07,1.2536e-05,-2.633e-06,,,
,27.0,C,-2.596719,2.986176,0.95257,3.284e-06,-2.271e-06,1.2042e-05,,,
,27.0,C,-2.960378,1.652762,0.869758,-3.475e-06,-9.937e-06,-9.056e-06,,,
,27.0,C,-2.337537,-0.970503,-0.844005,1.0648e-05,-9.742e-06,1.3e-06,,,
,27.0,C,2.505229,-0.069737,1.381396,-2.836e-06,3.909e-06,2.793e-06,,,
,27.0,C,1.087936,0.505769,1.497229,-8.83e-07,2.776e-06,-2.83e-07,,,
,27.0,C,3.305853,0.04823,2.685753,-8.27e-07,-3.14e-07,-3.885e-06,,,
,27.0,H,4.761721,3.431047,-1.06694,-6e-09,1.174e-06,-2.3e-07,,,
,27.0,H,3.417266,2.339819,-1.371124,1.247e-06,-2.049e-06,-3.98e-07,,,
,27.0,H,4.756438,2.435078,-2.510628,-2.84e-07,-2.6e-07,-6.47e-07,,,
,27.0,H,7.12734,1.513222,-1.767445,-8.48e-07,4.86e-07,6.68e-07,,,
,27.0,H,7.261797,0.725583,-0.196196,-7.51e-07,1.592e-06,-4.27e-07,,,
,27.0,H,7.063485,2.474173,-0.300662,9.21e-07,-1.192e-06,-7.61e-07,,,
,27.0,H,5.337882,-0.35165,0.444315,-1.66e-07,3.6e-07,1.488e-06,,,
,27.0,H,2.607525,0.481826,-0.736835,-3.362e-06,6.35e-07,-1.052e-06,,,
,27.0,H,3.512006,-1.977567,0.89055,-2.544e-06,1.702e-06,2.717e-06,,,
,27.0,H,-0.354964,-1.344438,-2.628201,-1.261e-06,-1.978e-06,8.96e-07,,,
,27.0,H,0.174283,-2.928088,-2.021843,1.095e-06,3.18e-07,-4.67e-07,,,
,27.0,H,-1.091782,-4.062088,-0.270827,3.72e-07,-1.1e-08,-1.432e-06,,,
,27.0,H,-3.179963,-4.229573,1.036814,1e-08,1.585e-06,-3.43e-07,,,
,27.0,H,-4.734604,-2.300459,1.143944,7.79e-07,-2.25e-07,5.64e-07,,,
,27.0,H,-5.475877,1.927974,-1.381681,-6.12e-07,-1.13e-07,-5.98e-07,,,
,27.0,H,-4.819426,4.312275,-1.22305,-1.87e-07,3.04e-07,1.268e-06,,,
,27.0,H,-2.969771,4.985933,0.27353,-2.3e-08,-1.089e-06,7.25e-07,,,
,27.0,H,-1.790582,3.278031,1.614216,-1.74e-07,3.44e-07,-9.5e-07,,,
,27.0,H,-2.445151,0.906628,1.458936,8.1e-08,1.402e-06,2.28e-07,,,
,27.0,H,-2.109255,-0.058126,-1.378034,-1.325e-06,2.29e-07,-1.86e-07,,,
,27.0,H,0.550065,0.401551,0.561613,-1.441e-06,-4.08e-06,1.325e-06,,,
,27.0,H,0.532634,-0.009471,2.276492,-1.363e-06,-6.57e-07,-1.823e-06,,,
,27.0,H,1.136302,1.559708,1.75648,1.28e-06,9e-07,-6.62e-07,,,
,27.0,H,3.438556,1.093501,2.951925,-9.95e-07,-1.016e-06,1.038e-06,,,
,27.0,H,2.773755,-0.44257,3.496256,6.89e-07,1.179e-06,3.61e-07,,,
,27.0,H,4.285072,-0.408442,2.595585,9.72e-07,3.49e-07,-6.46e-07,,,
,,,,,,,,,,,
phenothrin_rdkit_conf_5.log,25.0,C,5.377715,2.904928,-0.340822,2.586e-06,4.25e-07,-1.174e-06,-1096.95739377,0.0,False
,25.0,C,5.812658,1.593354,0.306615,-7.02e-07,1.31e-07,-1.95e-06,,,
,25.0,C,7.229375,1.622266,0.877803,1.026e-06,-1.16e-06,1.95e-06,,,
,25.0,C,5.072476,0.506716,0.391631,2.964e-06,2.892e-06,1.685e-06,,,
,25.0,C,3.661003,0.333753,-0.106709,-1.6106e-05,-6.621e-06,-3.789e-06,,,
,25.0,C,2.820411,-0.834552,0.370418,1.863e-06,-1.955e-06,4.097e-06,,,
,25.0,C,1.37357,-0.594312,0.780972,-9.54e-07,1.3328e-05,3.117e-06,,,
,25.0,O,0.661681,0.32837,0.429591,-5.81e-07,-6.989e-06,8.23e-07,,,
,25.0,O,0.947895,-1.592051,1.66052,2.7e-06,-5.767e-06,-7.298e-06,,,
,25.0,C,-0.415652,-1.412691,2.088814,-3.107e-06,1.1e-08,5.752e-06,,,
,25.0,C,-1.441611,-1.770313,1.000266,-5.893e-06,-6.281e-06,3.246e-06,,,
,25.0,C,-1.242679,-2.888934,0.197731,-2.269e-06,7.552e-06,-9.02e-06,,,
,25.0,C,-2.176806,-3.228175,-0.766992,1.067e-05,8.69e-07,6.044e-06,,,
,25.0,C,-3.314297,-2.458369,-0.942848,-4.641e-06,-1.0203e-05,1.108e-06,,,
,25.0,C,-3.517174,-1.334251,-0.145181,-8.886e-06,8.272e-06,-1.0362e-05,,,
,25.0,O,-4.733212,-0.649606,-0.316531,3.98e-06,-3.437e-06,8.927e-06,,,
,25.0,C,-4.665947,0.752812,-0.231576,-1.2976e-05,4.391e-06,-1.311e-06,,,
,25.0,C,-5.747095,1.392453,0.37321,5.47e-06,1.2172e-05,-4.204e-06,,,
,25.0,C,-5.794447,2.775062,0.418557,7.945e-06,-1.1883e-05,-1.104e-06,,,
,25.0,C,-4.770574,3.529117,-0.135294,-1.3023e-05,-9.91e-07,5.064e-06,,,
,25.0,C,-3.699366,2.891661,-0.742608,5.39e-06,1.1331e-05,-4.238e-06,,,
,25.0,C,-3.641821,1.509248,-0.800114,7.369e-06,-1.2205e-05,-6.81e-07,,,
,25.0,C,-2.580897,-0.997291,0.831767,8.87e-06,1.34e-06,5.715e-06,,,
,25.0,C,3.261077,-0.756508,-1.081349,8.424e-06,1.1614e-05,5.958e-06,,,
,25.0,C,4.307426,-1.773891,-1.555958,-4.61e-07,-2.445e-06,-4.212e-06,,,
,25.0,C,2.230657,-0.404273,-2.162187,-1.586e-06,-4.276e-06,-1.987e-06,,,
,25.0,H,6.079771,3.18408,-1.123125,3.96e-07,-5.61e-07,-5.68e-07,,,
,25.0,H,4.390106,2.840006,-0.780489,-2.318e-06,1.498e-06,6e-09,,,
,25.0,H,5.37414,3.705639,0.395566,1.5e-07,1.199e-06,5.55e-07,,,
,25.0,H,7.952483,1.840998,0.094982,-1.114e-06,-3.51e-07,-0.0,,,
,25.0,H,7.320103,2.399623,1.633502,6.16e-07,-1.35e-07,9.76e-07,,,
,25.0,H,7.490128,0.671431,1.330395,-5.04e-07,-1.02e-07,-7.83e-07,,,
,25.0,H,5.495499,-0.367796,0.869777,-9.54e-07,1.962e-06,-1.55e-06,,,
,25.0,H,3.100241,1.252024,-0.223015,2.826e-06,-3.485e-06,-1.271e-06,,,
,25.0,H,3.309125,-1.5802,0.982878,2.113e-06,9.46e-07,-1.427e-06,,,
,25.0,H,-0.538409,-2.084561,2.945665,-1.505e-06,1.4e-08,1.97e-07,,,
,25.0,H,-0.586655,-0.388279,2.433473,-8.45e-07,-1.06e-07,-2.063e-06,,,
,25.0,H,-0.353136,-3.490026,0.331581,6.01e-07,-3.03e-07,2.46e-07,,,
,25.0,H,-2.018708,-4.100503,-1.389078,-1.056e-06,4.85e-07,1.72e-07,,,
,25.0,H,-4.053492,-2.714506,-1.6899,6.53e-07,8.36e-07,2.5e-08,,,
,25.0,H,-6.540621,0.792593,0.798495,-1.63e-07,-8.7e-07,9.9e-08,,,
,25.0,H,-6.635516,3.26693,0.89124,-6.96e-07,1.114e-06,-3.5e-08,,,
,25.0,H,-4.808238,4.609554,-0.095891,1.018e-06,5.2e-08,4e-09,,,
,25.0,H,-2.899559,3.475567,-1.18106,-3e-09,-5.02e-07,9.36e-07,,,
,25.0,H,-2.805523,1.016159,-1.276348,-6.31e-07,5.96e-07,1.219e-06,,,
,25.0,H,-2.742141,-0.125913,1.451397,-8.81e-07,-1.861e-06,-8.45e-07,,,
,25.0,H,4.886378,-1.361811,-2.378183,2.94e-07,1.121e-06,-2.245e-06,,,
,25.0,H,4.990496,-2.044758,-0.758652,1.065e-06,-1.919e-06,9.72e-07,,,
,25.0,H,3.816838,-2.67778,-1.906947,-1.514e-06,-2.93e-07,1.882e-06,,,
,25.0,H,1.712043,-1.298225,-2.497987,2.501e-06,-1.61e-07,-4.8e-08,,,
,25.0,H,1.496131,0.299156,-1.784903,4.41e-07,2.599e-06,1.448e-06,,,
,25.0,H,2.729587,0.040031,-3.0189,1.438e-06,-1.888e-06,-5.8e-08,,,
,,,,,,,,,,,
phenothrin_rdkit_conf_6.log,54.0,C,-6.75014,-2.863133,0.518069,-7.98e-07,2.05e-06,3.392e-06,-1096.95588559,0.0,False
,54.0,C,-5.463641,-2.163886,0.082118,1.283e-06,-9.945e-06,-9.958e-06,,,
,54.0,C,-4.424385,-3.099841,-0.528222,-1.318e-06,-1.164e-06,-2.92e-07,,,
,54.0,C,-5.313695,-0.864562,0.240452,-4.341e-06,3.045e-06,-2.818e-06,,,
,54.0,C,-4.102772,-0.044332,-0.123924,-1.542e-06,2.36e-06,1.961e-06,,,
,54.0,C,-3.950227,1.365156,0.41082,1.0132e-05,-9.544e-06,1.994e-06,,,
,54.0,C,-2.631078,1.859747,0.995362,-2.228e-06,2.358e-06,2.1e-07,,,
,54.0,O,-2.507795,2.830786,1.718762,1.411e-06,-3.244e-06,2.74e-06,,,
,54.0,O,-1.548969,1.057902,0.624088,-2.715e-06,1.928e-06,3.52e-07,,,
,54.0,C,-0.304829,1.52966,1.178536,-4.795e-06,-3.066e-06,-9.6e-08,,,
,54.0,C,0.807651,0.561976,0.758548,9.944e-06,3.474e-06,-9.65e-07,,,
,54.0,C,0.644303,-0.809168,0.940327,-3.7e-06,-3.247e-06,-4.09e-07,,,
,54.0,C,1.648851,-1.684178,0.565733,-3.438e-06,6.9e-07,2.52e-06,,,
,54.0,C,2.829694,-1.212404,0.014068,4.634e-06,1.399e-06,-6.102e-06,,,
,54.0,C,3.004894,0.158436,-0.156171,3.847e-06,-5.927e-06,2.15e-06,,,
,54.0,O,4.128049,0.727292,-0.782113,-1.667e-06,4.83e-07,-3.866e-06,,,
,54.0,C,5.366675,0.140231,-0.465208,-3.367e-06,-3.244e-06,-6.952e-06,,,
,54.0,C,5.738213,-0.20445,0.833943,-5.706e-06,7.866e-06,6.566e-06,,,
,54.0,C,7.009822,-0.696434,1.074894,9.09e-06,-3.494e-06,2.266e-06,,,
,54.0,C,7.919157,-0.83906,0.037619,-4.214e-06,-2.763e-06,-8.434e-06,,,
,54.0,C,7.552053,-0.484093,-1.251809,-6.371e-06,7.546e-06,4.784e-06,,,
,54.0,C,6.282039,0.004262,-1.507535,8.393e-06,-4.915e-06,3.487e-06,,,
,54.0,C,1.987103,1.03987,0.209638,-2.63e-06,1.146e-06,1.727e-06,,,
,54.0,C,-4.167363,1.136211,-1.07477,-2.26e-07,1.0157e-05,6.194e-06,,,
,54.0,C,-5.519859,1.565761,-1.659958,1.625e-06,2.015e-06,-1.122e-06,,,
,54.0,C,-3.002715,1.336651,-2.053387,-1.656e-06,1.309e-06,-1.341e-06,,,
,54.0,H,-7.453424,-2.158728,0.949502,-2.54e-07,-8.08e-07,-9.67e-07,,,
,54.0,H,-6.535065,-3.63145,1.257686,2.718e-06,1.65e-06,2.218e-06,,,
,54.0,H,-7.226773,-3.349891,-0.330132,-1.996e-06,1.273e-06,1.93e-07,,,
,54.0,H,-4.853231,-3.629808,-1.375598,9.27e-07,-5.96e-07,9.98e-07,,,
,54.0,H,-3.54423,-2.570168,-0.871367,1.78e-06,1.351e-06,-4.33e-07,,,
,54.0,H,-4.114627,-3.845891,0.200404,-1.02e-06,2.685e-06,1.092e-06,,,
,54.0,H,-6.128029,-0.302743,0.680586,2.283e-06,-4.58e-07,1.692e-06,,,
,54.0,H,-3.174317,-0.596743,-0.173737,-3.472e-06,1.26e-07,-6.641e-06,,,
,54.0,H,-4.794599,1.776628,0.948526,-2.614e-06,-2.96e-06,3.039e-06,,,
,54.0,H,-0.372984,1.576351,2.273077,2.491e-06,1.114e-06,-2.581e-06,,,
,54.0,H,-0.080427,2.541019,0.823751,-3.89e-07,1.33e-07,-4.65e-07,,,
,54.0,H,-0.274399,-1.186667,1.368922,1.287e-06,1.24e-06,8.77e-07,,,
,54.0,H,1.513713,-2.750202,0.70109,3.14e-07,9.49e-07,8e-08,,,
,54.0,H,3.611018,-1.899569,-0.279501,-5.17e-07,8.88e-07,1.532e-06,,,
,54.0,H,5.032157,-0.09036,1.645051,-2.4e-07,-3.52e-07,-1.56e-07,,,
,54.0,H,7.29386,-0.966377,2.084511,-6.97e-07,9.14e-07,7.61e-07,,,
,54.0,H,8.911288,-1.22295,0.234384,2.51e-07,4e-08,9.92e-07,,,
,54.0,H,8.259084,-0.589791,-2.065281,3.61e-07,-5.51e-07,-3.94e-07,,,
,54.0,H,5.984269,0.287986,-2.508209,-4.99e-07,-3.5e-07,-5.63e-07,,,
,54.0,H,2.136281,2.099961,0.053554,-1.247e-06,-3.21e-07,1.184e-06,,,
,54.0,H,-5.477468,2.605045,-1.974611,-8e-08,-1.804e-06,-1.28e-07,,,
,54.0,H,-6.31943,1.461763,-0.935065,5.8e-07,-1.011e-06,-1.211e-06,,,
,54.0,H,-5.763316,0.958948,-2.528033,-1.063e-06,-7.76e-07,2.7e-06,,,
,54.0,H,-3.171545,0.753497,-2.954346,-5.79e-07,-6.5e-07,-9.67e-07,,,
,54.0,H,-2.922359,2.38252,-2.337588,1.064e-06,2.189e-06,4.9e-07,,,
,54.0,H,-2.064243,1.025253,-1.608343,9.63e-07,-1.185e-06,-1.327e-06,,,
,,,,,,,,,,,
phenothrin_rdkit_conf_7.log,46.0,C,7.155624,-1.219471,2.503375,7.44e-07,1.261e-06,3.522e-06,-1096.9571088,0.0,False
,46.0,C,6.532552,-0.560096,1.274076,-1.907e-06,-2.606e-06,-2.14e-06,,,
,46.0,C,7.486875,0.351636,0.50818,7.04e-07,1.28e-07,-5.64e-07,,,
,46.0,C,5.277245,-0.791087,0.947393,-1.024e-06,-3.141e-06,2.156e-06,,,
,46.0,C,4.524417,-0.204272,-0.218531,-2.034e-06,7.214e-06,-4.147e-06,,,
,46.0,C,3.010587,-0.276979,-0.264616,1.6e-08,3.97e-07,3.321e-06,,,
,46.0,C,2.21624,0.957409,-0.670786,1.898e-06,-5.53e-07,-1.024e-06,,,
,46.0,O,2.617825,1.895186,-1.335334,-1.791e-06,9.94e-07,4.81e-07,,,
,46.0,O,0.919031,0.888921,-0.161036,-1.04e-06,4.74e-07,2.02e-07,,,
,46.0,C,0.131738,2.042549,-0.513144,1.305e-06,-2.455e-06,2.229e-06,,,
,46.0,C,-1.282601,1.865399,0.053307,-1.358e-06,-3.276e-06,-6.639e-06,,,
,46.0,C,-1.981466,2.956398,0.556685,5.787e-06,2.539e-06,2.212e-06,,,
,46.0,C,-3.267256,2.793245,1.048087,-4.845e-06,-3.56e-07,4.429e-06,,,
,46.0,C,-3.870992,1.5482,1.047907,-4.67e-07,2.531e-06,-7.984e-06,,,
,46.0,C,-3.17808,0.451769,0.534943,8.61e-07,-5.489e-06,3.756e-06,,,
,46.0,O,-3.67593,-0.863139,0.571779,5.218e-06,9.743e-06,-9.39e-07,,,
,46.0,C,-5.0395,-1.00842,0.259166,-1.261e-06,-2.507e-06,-1.598e-06,,,
,46.0,C,-5.659661,-0.336757,-0.793842,2.982e-06,-2.078e-06,1.568e-06,,,
,46.0,C,-6.986244,-0.602085,-1.089048,-3.427e-06,-3.45e-07,1.535e-06,,,
,46.0,C,-7.699364,-1.536733,-0.353782,1.478e-06,2.831e-06,-2.112e-06,,,
,46.0,C,-7.077471,-2.212929,0.685307,2.307e-06,-2.595e-06,5.58e-07,,,
,46.0,C,-5.753279,-1.953653,0.994462,-4.178e-06,-3.45e-07,5.24e-07,,,
,46.0,C,-1.885699,0.614809,0.042262,-4.002e-06,7.85e-07,3.864e-06,,,
,46.0,C,3.841015,-1.057509,-1.269061,5.79e-06,1.166e-06,-1.008e-06,,,
,46.0,C,3.855587,-2.586223,-1.134931,-1.11e-06,-2.785e-06,2.86e-07,,,
,46.0,C,3.902857,-0.580629,-2.726048,-2.097e-06,-1.821e-06,4.92e-07,,,
,46.0,H,6.43887,-1.852738,3.015389,6.61e-07,4.73e-07,4.88e-07,,,
,46.0,H,8.011059,-1.828108,2.218181,9.75e-07,-1.607e-06,-9.89e-07,,,
,46.0,H,7.509527,-0.464945,3.202692,-1.738e-06,6.56e-07,-6.35e-07,,,
,46.0,H,7.034115,0.765923,-0.384159,-3.17e-07,1.22e-07,-8.2e-08,,,
,46.0,H,7.812445,1.173817,1.141771,8.95e-07,7.9e-07,8.22e-07,,,
,46.0,H,8.374074,-0.20341,0.212179,1.6e-07,4.13e-07,-5.4e-08,,,
,46.0,H,4.699997,-1.465421,1.567406,-4.37e-07,5.29e-07,-1.696e-06,,,
,46.0,H,4.925515,0.724721,-0.602328,2.16e-06,-3.219e-06,2.43e-07,,,
,46.0,H,2.517545,-0.854678,0.50556,2.45e-07,2.39e-07,5.84e-07,,,
,46.0,H,0.088467,2.153446,-1.604871,7.1e-08,1.437e-06,-3.4e-07,,,
,46.0,H,0.583223,2.957708,-0.115092,-1.105e-06,1.152e-06,-7.37e-07,,,
,46.0,H,-1.519227,3.934398,0.568366,-4.95e-07,-1.058e-06,1.74e-07,,,
,46.0,H,-3.804125,3.646279,1.444375,4.02e-07,3e-08,-1.84e-07,,,
,46.0,H,-4.871209,1.422447,1.438612,4.75e-07,-1.84e-07,2.83e-07,,,
,46.0,H,-5.104891,0.389691,-1.371581,1.08e-07,-4.8e-08,-2.31e-07,,,
,46.0,H,-7.465418,-0.075887,-1.905378,2.22e-07,-6.3e-08,-6e-09,,,
,46.0,H,-8.735118,-1.739182,-0.591627,-4.4e-08,-2.33e-07,1.12e-07,,,
,46.0,H,-7.628085,-2.946643,1.260892,-1.18e-07,3.2e-07,-9.8e-08,,,
,46.0,H,-5.255561,-2.47651,1.800292,2.75e-07,5.8e-08,-1.77e-07,,,
,46.0,H,-1.354439,-0.246951,-0.338695,5.64e-07,-1.372e-06,-1.18e-07,,,
,46.0,H,3.034261,-3.018413,-1.700193,-4.23e-07,-7.2e-08,6.24e-07,,,
,46.0,H,3.757531,-2.89657,-0.100668,3.87e-07,1.073e-06,-4.47e-07,,,
,46.0,H,4.785606,-2.989083,-1.52714,-4.99e-07,4.67e-07,-3.07e-07,,,
,46.0,H,3.869188,0.502136,-2.782928,7.55e-07,-5.3e-07,-1.66e-07,,,
,46.0,H,4.823181,-0.924549,-3.189722,-7.72e-07,5.28e-07,1.209e-06,,,
,46.0,H,3.067317,-0.982642,-3.292766,-9.55e-07,3.89e-07,-1.253e-06,,,
,,,,,,,,,,,
phenothrin_rdkit_conf_8.log,58.0,C,4.320308,4.3096,-0.859736,2.4e-07,-3.22e-07,5.5e-08,-1096.95587307,0.0,False
,58.0,C,3.5925,3.093594,-0.288884,2.646e-06,6.69e-07,9.88e-07,,,
,58.0,C,2.338861,3.438962,0.509707,-1.403e-06,-1.264e-06,-2.713e-06,,,
,58.0,C,4.048093,1.874976,-0.496906,-7.49e-07,1.045e-06,2.595e-06,,,
,58.0,C,3.432589,0.586387,-0.014992,1.83e-07,4.69e-07,-1.34e-06,,,
,58.0,C,3.869725,-0.735469,-0.613284,-2.267e-06,-1.59e-06,3.014e-06,,,
,58.0,C,2.857433,-1.796325,-1.032689,2.703e-06,3.24e-06,5.68e-07,,,
,58.0,O,3.084751,-2.716374,-1.796469,-1.663e-06,-1.305e-06,-1.3e-08,,,
,58.0,O,1.60241,-1.595344,-0.452694,-5.439e-06,-3.109e-06,2.441e-06,,,
,58.0,C,0.64794,-2.596361,-0.856706,4.915e-06,-8.55e-07,-3.284e-06,,,
,58.0,C,-0.703022,-2.267732,-0.210195,-2.2e-06,1.738e-06,3.077e-06,,,
,58.0,C,-1.453172,-3.258649,0.410434,3.568e-06,-8.31e-07,1.093e-06,,,
,58.0,C,-2.679701,-2.950451,0.979969,-3.111e-06,7.16e-07,-3.017e-06,,,
,58.0,C,-3.170856,-1.658098,0.942463,-5.19e-07,-5.021e-06,-2.97e-07,,,
,58.0,C,-2.426185,-0.660174,0.312223,4.034e-06,5.448e-06,4.574e-06,,,
,58.0,O,-2.803988,0.694441,0.300476,-3.061e-06,-3.582e-06,-7.631e-06,,,
,58.0,C,-4.169105,0.945112,0.071927,1.456e-06,-5.69e-07,9.819e-06,,,
,58.0,C,-4.920448,0.272716,-0.891272,2.253e-06,-1.539e-06,-1.53e-06,,,
,58.0,C,-6.237103,0.640138,-1.11231,-1.94e-06,1.75e-06,-2.928e-06,,,
,58.0,C,-6.810724,1.67684,-0.39194,-1.548e-06,-7.04e-07,3.485e-06,,,
,58.0,C,-6.05816,2.35273,0.557038,3.925e-06,-1.509e-06,4.1e-08,,,
,58.0,C,-4.742354,1.992374,0.791739,-1.798e-06,3.23e-06,-3.914e-06,,,
,58.0,C,-1.194891,-0.969134,-0.258596,-1.03e-06,-6.9e-08,-1.043e-06,,,
,58.0,C,4.188236,-0.41601,0.837,2.177e-06,1.298e-06,2.782e-06,,,
,58.0,C,5.659084,-0.155647,1.190638,2.99e-07,-3.5e-08,-1.73e-06,,,
,58.0,C,3.422076,-1.128987,1.959014,-1.654e-06,-8.26e-07,-2.265e-06,,,
,58.0,H,3.66329,4.872286,-1.519515,1.67e-07,-1.88e-07,8.7e-08,,,
,58.0,H,5.199534,4.013317,-1.421983,2.4e-08,-2.39e-07,1.8e-08,,,
,58.0,H,4.631926,4.978432,-0.060297,-4.84e-07,-1.09e-07,2.3e-08,,,
,58.0,H,1.610685,3.935593,-0.127882,-5.9e-07,-9.35e-07,-8.7e-08,,,
,58.0,H,1.872268,2.563302,0.943781,1.514e-06,1.653e-06,-3.28e-07,,,
,58.0,H,2.588799,4.125104,1.315642,-1.343e-06,7.91e-07,3.07e-07,,,
,58.0,H,4.955166,1.756881,-1.076285,6.59e-07,-1e-08,-8.6e-07,,,
,58.0,H,2.375022,0.639071,0.205094,1.91e-06,-2.223e-06,-4.97e-07,,,
,58.0,H,4.711207,-0.708307,-1.293387,6.6e-07,1.112e-06,-1.185e-06,,,
